id,lat,long,type,site,code
14651,50.73438,7.095485,Dressel 20,Bonn,PMSC
14690,50.73438,7.095485,Dressel 20,Bonn,PNN
14693,50.73438,7.095485,Dressel 20,Bonn,PNN
14707,50.73438,7.095485,Dressel 20,Bonn,SEXN
14803,50.73438,7.095485,Dressel 20,Bonn,LQS
14848,50.73438,7.095485,Dressel 20,Bonn,PORPS
14891,50.73438,7.095485,Dressel 20,Bonn,LSERALB
14904,50.73438,7.095485,Dressel 20,Bonn,ASAENI
14917,50.73438,7.095485,Dressel 20,Bonn,SAXOFERREO
14922,50.73438,7.095485,Dressel 20,Bonn,SAXFERRIVS
14928,50.73438,7.095485,Dressel 20,Bonn,SCALCELS
14995,50.73438,7.095485,Dressel 20,Bonn,VIR
17921,50.73438,7.095485,Dressel 20,Bonn,CIVENALBEP
20477,50.73438,7.095485,Dressel 20,Bonn,GAF
14028,48.6457,10.825275,Dressel 20,Burghöfe,CANTONIQVIETI
14096,48.6457,10.825275,Dressel 20,Burghöfe,AFRICANI
14327,50.433886,8.672684,Dressel 20,Butzbach,QFC
14344,50.433886,8.672684,Dressel 20,Butzbach,SFE
14459,50.433886,8.672684,Dressel 20,Butzbach,LIDFITALICAE
14493,50.433886,8.672684,Dressel 20,Butzbach,QIMFN
14507,50.433886,8.672684,Dressel 20,Butzbach,QIMF
14657,50.433886,8.672684,Dressel 20,Butzbach,PMV
14244,50.210231,7.69445,Dressel 20,Dahlheim,DEMOSTENE
37054,49.871674,8.650271,Dressel 20,Darmstadt,AGRICOLAE
27403,49.897382,8.846132,Dressel 20,Dieburg,PARVA
27403,49.897382,8.846132,Dressel 20,Dieburg,PNN
27404,49.897382,8.846132,Dressel 20,Dieburg,QMR
27406,49.897382,8.846132,Dressel 20,Dieburg,FSCIMNIANO
27407,49.897382,8.846132,Dressel 20,Dieburg,LFCCVCAT
27408,49.897382,8.846132,Dressel 20,Dieburg,IIMINACRETCAL
27409,49.897382,8.846132,Dressel 20,Dieburg,EFC
27410,49.897382,8.846132,Dressel 20,Dieburg,QCM
27411,49.897382,8.846132,Dressel 20,Dieburg,SNR
27412,49.897382,8.846132,Dressel 20,Dieburg,PARVA
27413,49.897382,8.846132,Dressel 20,Dieburg,ACIRC
27414,49.897382,8.846132,Dressel 20,Dieburg,MMCSVR
27415,49.897382,8.846132,Dressel 20,Dieburg,FICINA
27416,49.897382,8.846132,Dressel 20,Dieburg,COL
27417,49.897382,8.846132,Dressel 20,Dieburg,IIIENNIVLPALMA
27418,49.897382,8.846132,Dressel 20,Dieburg,QFRRIV
27423,49.897382,8.846132,Dressel 20,Dieburg,AS
27423,49.897382,8.846132,Dressel 20,Dieburg,SVPERSTISFIIC
13963,50.390265,8.886115,Dressel 20,Echzell,PTAN
12698,48.85632,11.772216,Dressel 20,Eining,ACIRGI
14224,49.558592,8.071989,Dressel 20,Eisenberg,PCLODIICELI
14240,49.558592,8.071989,Dressel 20,Eisenberg,CALPC
14908,48.212485,9.657342,Dressel 20,Emerkingen,SATVRNINI
14726,49.828532,6.832807,Dressel 20,Ensch,DOMS
14124,48.561354,10.409055,Dressel 20,Faimingen,LCANTP
11994,48.815624,9.277806,Dressel 20,Fellbach,IICCLMM
14761,50.023811,6.541303,Dressel 20,Fliessem,APM
12016,50.11552,8.684167,Dressel 20,Frankfurt am Main,CCXV
12016,50.11552,8.684167,Dressel 20,Frankfurt am Main,FISCIRATIONISPATRIMONISPROVINCIAEBAETICAE
12016,50.11552,8.684167,Dressel 20,Frankfurt am Main,X
13945,50.11552,8.684167,Dressel 20,Frankfurt am Main,LHEDERAAHEDERAF
13955,50.11552,8.684167,Dressel 20,Frankfurt am Main,PORTPAH
13959,50.11552,8.684167,Dressel 20,Frankfurt am Main,SALS
13965,50.11552,8.684167,Dressel 20,Frankfurt am Main,LAP
13966,50.11552,8.684167,Dressel 20,Frankfurt am Main,LAPAET
13983,50.11552,8.684167,Dressel 20,Frankfurt am Main,CAS
13999,50.11552,8.684167,Dressel 20,Frankfurt am Main,MAEMRVS
14002,50.11552,8.684167,Dressel 20,Frankfurt am Main,MAEMRVS
14004,50.11552,8.684167,Dressel 20,Frankfurt am Main,FALBLIC
14047,50.11552,8.684167,Dressel 20,Frankfurt am Main,CAPF
14061,50.11552,8.684167,Dressel 20,Frankfurt am Main,TAASIATICI
14067,50.11552,8.684167,Dressel 20,Frankfurt am Main,ACIRGIF
14068,50.11552,8.684167,Dressel 20,Frankfurt am Main,ACIRGIF
14071,50.11552,8.684167,Dressel 20,Frankfurt am Main,ACIRG
14077,50.11552,8.684167,Dressel 20,Frankfurt am Main,ACIRGI
14078,50.11552,8.684167,Dressel 20,Frankfurt am Main,ACIRGI
14097,50.11552,8.684167,Dressel 20,Frankfurt am Main,AGRICOLAE
14098,50.11552,8.684167,Dressel 20,Frankfurt am Main,AGRICOLAE
14103,50.11552,8.684167,Dressel 20,Frankfurt am Main,ARAXIFM
14105,50.11552,8.684167,Dressel 20,Frankfurt am Main,PARVA
14106,50.11552,8.684167,Dressel 20,Frankfurt am Main,ARVP
14112,50.11552,8.684167,Dressel 20,Frankfurt am Main,BELL
14129,50.11552,8.684167,Dressel 20,Frankfurt am Main,QPALMACPALMAC
14138,50.11552,8.684167,Dressel 20,Frankfurt am Main,QCCE
14143,50.11552,8.684167,Dressel 20,Frankfurt am Main,QCCL
14146,50.11552,8.684167,Dressel 20,Frankfurt am Main,LCFPCHEDERALCFPCO
14149,50.11552,8.684167,Dressel 20,Frankfurt am Main,LCFPCO
14153,50.11552,8.684167,Dressel 20,Frankfurt am Main,LCHE
14159,50.11552,8.684167,Dressel 20,Frankfurt am Main,SCLC
14160,50.11552,8.684167,Dressel 20,Frankfurt am Main,SCLH
14169,50.11552,8.684167,Dressel 20,Frankfurt am Main,LCM
14176,50.11552,8.684167,Dressel 20,Frankfurt am Main,LCMY
14185,50.11552,8.684167,Dressel 20,Frankfurt am Main,QCM
14190,50.11552,8.684167,Dressel 20,Frankfurt am Main,QCR
14196,50.11552,8.684167,Dressel 20,Frankfurt am Main,MCS
14206,50.11552,8.684167,Dressel 20,Frankfurt am Main,MMCSVR
14217,50.11552,8.684167,Dressel 20,Frankfurt am Main,IICAMILIMELISSI
14231,50.11552,8.684167,Dressel 20,Frankfurt am Main,QCOCL
14232,50.11552,8.684167,Dressel 20,Frankfurt am Main,QCOCL
14236,50.11552,8.684167,Dressel 20,Frankfurt am Main,CALPVRNIC
14241,50.11552,8.684167,Dressel 20,Frankfurt am Main,FCERARIA
14245,50.11552,8.684167,Dressel 20,Frankfurt am Main,PEANT
14246,50.11552,8.684167,Dressel 20,Frankfurt am Main,MEEVPRO
14250,50.11552,8.684167,Dressel 20,Frankfurt am Main,CENHISPSAE
14251,50.11552,8.684167,Dressel 20,Frankfurt am Main,IIIENNIIVLPALMA
14270,50.11552,8.684167,Dressel 20,Frankfurt am Main,ELPIST
14271,50.11552,8.684167,Dressel 20,Frankfurt am Main,EROTIS
14278,50.11552,8.684167,Dressel 20,Frankfurt am Main,QFALB
14281,50.11552,8.684167,Dressel 20,Frankfurt am Main,LFC
14284,50.11552,8.684167,Dressel 20,Frankfurt am Main,LFCABAB
14290,50.11552,8.684167,Dressel 20,Frankfurt am Main,LFCCVCAT
14295,50.11552,8.684167,Dressel 20,Frankfurt am Main,LFCCVFCM
14300,50.11552,8.684167,Dressel 20,Frankfurt am Main,LFCCVVM
14301,50.11552,8.684167,Dressel 20,Frankfurt am Main,LFCCVFM
14307,50.11552,8.684167,Dressel 20,Frankfurt am Main,LFCCVFMS
14314,50.11552,8.684167,Dressel 20,Frankfurt am Main,LFCFP
14315,50.11552,8.684167,Dressel 20,Frankfurt am Main,LFCFP
14325,50.11552,8.684167,Dressel 20,Frankfurt am Main,QFC
14330,50.11552,8.684167,Dressel 20,Frankfurt am Main,QFCF
14337,50.11552,8.684167,Dressel 20,Frankfurt am Main,PORMFDIAB
14339,50.11552,8.684167,Dressel 20,Frankfurt am Main,MFDIA
14355,50.11552,8.684167,Dressel 20,Frankfurt am Main,LFFV
14361,50.11552,8.684167,Dressel 20,Frankfurt am Main,SFF
14374,50.11552,8.684167,Dressel 20,Frankfurt am Main,MFR
14376,50.11552,8.684167,Dressel 20,Frankfurt am Main,PORLFS
14389,50.11552,8.684167,Dressel 20,Frankfurt am Main,MFLAVI
14396,50.11552,8.684167,Dressel 20,Frankfurt am Main,PHILO
14398,50.11552,8.684167,Dressel 20,Frankfurt am Main,GALLICI
14400,50.11552,8.684167,Dressel 20,Frankfurt am Main,KVFIGGRVMCOLSICETASI
14402,50.11552,8.684167,Dressel 20,Frankfurt am Main,PQHEHE
14403,50.11552,8.684167,Dressel 20,Frankfurt am Main,XIIIIHP
14408,50.11552,8.684167,Dressel 20,Frankfurt am Main,HISPANSAENPALMA
14412,50.11552,8.684167,Dressel 20,Frankfurt am Main,DIA
14417,50.11552,8.684167,Dressel 20,Frankfurt am Main,QHEDERAIHEDERAA
14424,50.11552,8.684167,Dressel 20,Frankfurt am Main,QIAFS
14429,50.11552,8.684167,Dressel 20,Frankfurt am Main,QIAF
14437,50.11552,8.684167,Dressel 20,Frankfurt am Main,QIIALFS
14440,50.11552,8.684167,Dressel 20,Frankfurt am Main,CIALB
14442,50.11552,8.684167,Dressel 20,Frankfurt am Main,CIALB
14444,50.11552,8.684167,Dressel 20,Frankfurt am Main,CIALB
14465,50.11552,8.684167,Dressel 20,Frankfurt am Main,MIM
14467,50.11552,8.684167,Dressel 20,Frankfurt am Main,MIM
14477,50.11552,8.684167,Dressel 20,Frankfurt am Main,MIME
14479,50.11552,8.684167,Dressel 20,Frankfurt am Main,QIM
14491,50.11552,8.684167,Dressel 20,Frankfurt am Main,QIMFN
14498,50.11552,8.684167,Dressel 20,Frankfurt am Main,QIMFS
14514,50.11552,8.684167,Dressel 20,Frankfurt am Main,PIRETH
14515,50.11552,8.684167,Dressel 20,Frankfurt am Main,PERSEIPIRSEI
14522,50.11552,8.684167,Dressel 20,Frankfurt am Main,LIT
14526,50.11552,8.684167,Dressel 20,Frankfurt am Main,LHEDERAIHEDERAT
14534,50.11552,8.684167,Dressel 20,Frankfurt am Main,ILFT
14545,50.11552,8.684167,Dressel 20,Frankfurt am Main,PIVLICRISPI
14547,50.11552,8.684167,Dressel 20,Frankfurt am Main,PIVLICRISP
14550,50.11552,8.684167,Dressel 20,Frankfurt am Main,CIVLISVRI
14555,50.11552,8.684167,Dressel 20,Frankfurt am Main,LIVNIMELISSI
14556,50.11552,8.684167,Dressel 20,Frankfurt am Main,LIVNIMELISSI
14559,50.11552,8.684167,Dressel 20,Frankfurt am Main,FSCIMNIANO
14559,50.11552,8.684167,Dressel 20,Frankfurt am Main,LIVNIMELISSI
14561,50.11552,8.684167,Dressel 20,Frankfurt am Main,HEDERALIVNIMELISSI
14569,50.11552,8.684167,Dressel 20,Frankfurt am Main,IIIVNIMELISSIETMELISSE
14578,50.11552,8.684167,Dressel 20,Frankfurt am Main,IIIVNIMELISSIETMELISSEHEDERA
14581,50.11552,8.684167,Dressel 20,Frankfurt am Main,IIIVNIMELISSEETMELISSE
14582,50.11552,8.684167,Dressel 20,Frankfurt am Main,IIIVNIMELISSIETMELISSE
14596,50.11552,8.684167,Dressel 20,Frankfurt am Main,ALFO
14602,50.11552,8.684167,Dressel 20,Frankfurt am Main,ALFQ
14620,50.11552,8.684167,Dressel 20,Frankfurt am Main,GMMF
14623,50.11552,8.684167,Dressel 20,Frankfurt am Main,GMMF
14633,50.11552,8.684167,Dressel 20,Frankfurt am Main,QMR
14634,50.11552,8.684167,Dressel 20,Frankfurt am Main,QMR
14648,50.11552,8.684167,Dressel 20,Frankfurt am Main,MMROMMRC
14650,50.11552,8.684167,Dressel 20,Frankfurt am Main,PMS
14658,50.11552,8.684167,Dressel 20,Frankfurt am Main,LMVE
14660,50.11552,8.684167,Dressel 20,Frankfurt am Main,LMVE
14666,50.11552,8.684167,Dressel 20,Frankfurt am Main,IIMINACRETCAN
14678,50.11552,8.684167,Dressel 20,Frankfurt am Main,PNN
14687,50.11552,8.684167,Dressel 20,Frankfurt am Main,PNNSHSOLETLUNA
14689,50.11552,8.684167,Dressel 20,Frankfurt am Main,PNNVR
14694,50.11552,8.684167,Dressel 20,Frankfurt am Main,SNR
14698,50.11552,8.684167,Dressel 20,Frankfurt am Main,SNR
14712,50.11552,8.684167,Dressel 20,Frankfurt am Main,DOMS
14729,50.11552,8.684167,Dressel 20,Frankfurt am Main,DOM
14732,50.11552,8.684167,Dressel 20,Frankfurt am Main,CORBEL
14733,50.11552,8.684167,Dressel 20,Frankfurt am Main,CORBEL
14740,50.11552,8.684167,Dressel 20,Frankfurt am Main,ONESIM
14741,50.11552,8.684167,Dressel 20,Frankfurt am Main,OPTATIF
14743,50.11552,8.684167,Dressel 20,Frankfurt am Main,OPTATI
14744,50.11552,8.684167,Dressel 20,Frankfurt am Main,PHEDERAPAC
14751,50.11552,8.684167,Dressel 20,Frankfurt am Main,APAMPHORARAPCR
14752,50.11552,8.684167,Dressel 20,Frankfurt am Main,APC
14763,50.11552,8.684167,Dressel 20,Frankfurt am Main,CPMC
14775,50.11552,8.684167,Dressel 20,Frankfurt am Main,QPPRIX
14780,50.11552,8.684167,Dressel 20,Frankfurt am Main,PATERNI
14786,50.11552,8.684167,Dressel 20,Frankfurt am Main,POPVLI
14789,50.11552,8.684167,Dressel 20,Frankfurt am Main,PQFPQC
14792,50.11552,8.684167,Dressel 20,Frankfurt am Main,AQFVA
14796,50.11552,8.684167,Dressel 20,Frankfurt am Main,LQS
14802,50.11552,8.684167,Dressel 20,Frankfurt am Main,LQS
14807,50.11552,8.684167,Dressel 20,Frankfurt am Main,LQS
14808,50.11552,8.684167,Dressel 20,Frankfurt am Main,LQS
14816,50.11552,8.684167,Dressel 20,Frankfurt am Main,LQSK
14833,50.11552,8.684167,Dressel 20,Frankfurt am Main,PRMCASPRMCER
14834,50.11552,8.684167,Dressel 20,Frankfurt am Main,RIVCRUXESRM
14844,50.11552,8.684167,Dressel 20,Frankfurt am Main,PORPS
14845,50.11552,8.684167,Dressel 20,Frankfurt am Main,PORPS
14851,50.11552,8.684167,Dressel 20,Frankfurt am Main,LSAR
14858,50.11552,8.684167,Dressel 20,Frankfurt am Main,CSO
14907,50.11552,8.684167,Dressel 20,Frankfurt am Main,SATVRNINI
14910,50.11552,8.684167,Dressel 20,Frankfurt am Main,SAXOFERRI
14919,50.11552,8.684167,Dressel 20,Frankfurt am Main,SAXFERREO
14943,50.11552,8.684167,Dressel 20,Frankfurt am Main,SVRVS
27426,50.11552,8.684167,Dressel 20,Frankfurt am Main,D
27427,50.11552,8.684167,Dressel 20,Frankfurt am Main,TAASIATICI
27428,50.11552,8.684167,Dressel 20,Frankfurt am Main,LCHE
27429,50.11552,8.684167,Dressel 20,Frankfurt am Main,LIVNIMELISSIP
27430,50.11552,8.684167,Dressel 20,Frankfurt am Main,SFE
27431,50.11552,8.684167,Dressel 20,Frankfurt am Main,MOFHA
27432,50.11552,8.684167,Dressel 20,Frankfurt am Main,QMCALIA
27433,50.11552,8.684167,Dressel 20,Frankfurt am Main,SAXOFERREO
27434,50.11552,8.684167,Dressel 20,Frankfurt am Main,ARPL
37006,50.11552,8.684167,Dressel 20,Frankfurt am Main,MSMACIRGI
14728,49.551744,7.249441,Dressel 20,Freisen,DOMS
13960,50.3249,8.7409,Dressel 20,Friedberg,SALS
14085,50.3249,8.7409,Dressel 20,Friedberg,ACIRG
14490,50.3249,8.7409,Dressel 20,Friedberg,QIMFN
14656,50.3249,8.7409,Dressel 20,Friedberg,PMV
14836,50.3249,8.7409,Dressel 20,Friedberg,RIVES
14860,50.3249,8.7409,Dressel 20,Friedberg,CSP
14879,50.3249,8.7409,Dressel 20,Friedberg,QSASER
14955,50.3249,8.7409,Dressel 20,Friedberg,LVC
14999,50.3249,8.7409,Dressel 20,Friedberg,VRSI
14888,51.649739,6.473181,Dressel 20,Fﾁrstenberg,CSEMPOL
27441,49.753052,8.488592,Dressel 20,Gernsheim,PANNRVF
27442,49.753052,8.488592,Dressel 20,Gernsheim,AGRICOLAE
27443,49.753052,8.488592,Dressel 20,Gernsheim,CPRIS
27444,49.753052,8.488592,Dressel 20,Gernsheim,MSNAR
11995,50.792502,8.356601,Dressel 20,Gewänn,LMFLMELMC
1041,49.921394,8.48255,Dressel 20,Gross-Gerau,PNN
1042,49.921394,8.48255,Dressel 20,Gross-Gerau,SCOROBRES
1043,49.921394,8.48255,Dressel 20,Gross-Gerau,QT
1046,49.921394,8.48255,Dressel 20,Gross-Gerau,AGRICOLAE
1048,49.921394,8.48255,Dressel 20,Gross-Gerau,PCHO
11918,49.921394,8.48255,Dressel 20,Gross-Gerau,GNAEC
11919,49.921394,8.48255,Dressel 20,Gross-Gerau,CANTONQVIE
11920,49.921394,8.48255,Dressel 20,Gross-Gerau,CANTQVIETI
11921,49.921394,8.48255,Dressel 20,Gross-Gerau,ANTONINIG
11922,49.921394,8.48255,Dressel 20,Gross-Gerau,TAASIATICIPC
11923,49.921394,8.48255,Dressel 20,Gross-Gerau,QAN
11924,49.921394,8.48255,Dressel 20,Gross-Gerau,QICIO
11925,49.921394,8.48255,Dressel 20,Gross-Gerau,QCCL
11926,49.921394,8.48255,Dressel 20,Gross-Gerau,LCFPCO
11927,49.921394,8.48255,Dressel 20,Gross-Gerau,SCLT
11928,49.921394,8.48255,Dressel 20,Gross-Gerau,COR
11929,49.921394,8.48255,Dressel 20,Gross-Gerau,HISPSAENICORONA
11930,49.921394,8.48255,Dressel 20,Gross-Gerau,LFO
11931,49.921394,8.48255,Dressel 20,Gross-Gerau,LFC
11932,49.921394,8.48255,Dressel 20,Gross-Gerau,LGG
11933,49.921394,8.48255,Dressel 20,Gross-Gerau,ISCALLIF
11934,49.921394,8.48255,Dressel 20,Gross-Gerau,IIIVNIMELISSIETMELISSE
11935,49.921394,8.48255,Dressel 20,Gross-Gerau,CMARSILV
11936,49.921394,8.48255,Dressel 20,Gross-Gerau,SM
11937,49.921394,8.48255,Dressel 20,Gross-Gerau,SNR
11938,49.921394,8.48255,Dressel 20,Gross-Gerau,PVFAVSTINI
11939,49.921394,8.48255,Dressel 20,Gross-Gerau,PQHEHE
11940,49.921394,8.48255,Dressel 20,Gross-Gerau,POR
11941,49.921394,8.48255,Dressel 20,Gross-Gerau,ROMANI
11942,49.921394,8.48255,Dressel 20,Gross-Gerau,SAXFER
11943,49.921394,8.48255,Dressel 20,Gross-Gerau,LSERLVP
11944,49.921394,8.48255,Dressel 20,Gross-Gerau,QSD
11945,49.921394,8.48255,Dressel 20,Gross-Gerau,PCFT
11946,49.921394,8.48255,Dressel 20,Gross-Gerau,DFBAE
11947,49.921394,8.48255,Dressel 20,Gross-Gerau,QACO
11948,49.921394,8.48255,Dressel 20,Gross-Gerau,O
11949,49.921394,8.48255,Dressel 20,Gross-Gerau,O
11950,49.921394,8.48255,Dressel 20,Gross-Gerau,P
11952,49.921394,8.48255,Dressel 20,Gross-Gerau,TICI
11953,49.921394,8.48255,Dressel 20,Gross-Gerau,RI
11955,49.921394,8.48255,Dressel 20,Gross-Gerau,SAXOFERREO
11960,49.921394,8.48255,Dressel 20,Gross-Gerau,IVNIMELSSI
11961,49.921394,8.48255,Dressel 20,Gross-Gerau,CSTERPAVLLINI
11962,49.921394,8.48255,Dressel 20,Gross-Gerau,SCALENSIAACCI
11963,49.921394,8.48255,Dressel 20,Gross-Gerau,CANTONIQV
11966,49.921394,8.48255,Dressel 20,Gross-Gerau,APOLLO
11967,49.921394,8.48255,Dressel 20,Gross-Gerau,CEN
11970,49.921394,8.48255,Dressel 20,Gross-Gerau,SERMAS
27446,49.921394,8.48255,Dressel 20,Gross-Gerau,LFO
27447,49.921394,8.48255,Dressel 20,Gross-Gerau,CIREXOFARR
27448,49.921394,8.48255,Dressel 20,Gross-Gerau,LQS
27449,49.921394,8.48255,Dressel 20,Gross-Gerau,IIIENNIORIVLIOR
27450,49.921394,8.48255,Dressel 20,Gross-Gerau,IO
27451,49.921394,8.48255,Dressel 20,Gross-Gerau,VRITTIEV
27452,49.921394,8.48255,Dressel 20,Gross-Gerau,Q
27453,49.921394,8.48255,Dressel 20,Gross-Gerau,LMIFIR
27454,49.921394,8.48255,Dressel 20,Gross-Gerau,CXX
27454,49.921394,8.48255,Dressel 20,Gross-Gerau,LLCVV
14084,50.082227,8.980744,Dressel 20,Gro�krotzenburg,ACIRG
27494,50.082227,8.980744,Dressel 20,Gro�krotzenburg,PNN
27494,50.082227,8.980744,Dressel 20,Gro�krotzenburg,PNN
27494,50.082227,8.980744,Dressel 20,Gro�krotzenburg,PNN
27494,50.082227,8.980744,Dressel 20,Gro�krotzenburg,PNN
27494,50.082227,8.980744,Dressel 20,Gro�krotzenburg,PNN
27494,50.082227,8.980744,Dressel 20,Gro�krotzenburg,PNN
27494,50.082227,8.980744,Dressel 20,Gro�krotzenburg,PNN
27494,50.082227,8.980744,Dressel 20,Gro�krotzenburg,PNN
27495,50.082227,8.980744,Dressel 20,Gro�krotzenburg,PNNHEDERA
27497,50.082227,8.980744,Dressel 20,Gro�krotzenburg,DOMS
11996,49.523805,8.657893,Dressel 20,Grosssachsen,PMS
14158,49.868993,8.932099,Dressel 20,Gro�-Umstadt,PCHO
8546,48.455989,10.276951,Dressel 20,G�nzburg,QSERVBROC
8547,48.455989,10.276951,Dressel 20,G�nzburg,QCC
